x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,label
0.81034935,0.18874857,-0.37677988,0.99993837,0.8252562,0.17506821,-0.35762802,0.99987507,0.80173826,0.16513461,-0.3567108,0.9998893,0.8360714,0.18522733,-0.2029399,0.9997306,0.78875726,0.16422424,-0.19622609,0.9998857,0.8134513,0.2100821,-0.3151248,0.999903,0.799149,0.20214304,-0.31318536,0.9999332,0.8362421,0.31574088,-0.098481946,0.9996832,0.7294468,0.21406111,-0.10045676,0.99990225,0.7966096,0.44571084,-0.2526872,0.99229693,0.64410913,0.28210914,-0.23515853,0.9824059,0.7651597,0.35564134,-0.5420747,0.98282576,0.70465225,0.3132414,-0.5056981,0.9765627,0.6926931,0.496216,-0.005204125,0.99951786,0.62658626,0.4303823,0.00527362,0.9997421,0.7112986,0.6729192,-0.025346136,0.99308103,0.49831542,0.45627725,0.014806742,0.9976243,0.7141687,0.8447046,0.12534344,0.99209887,0.36383772,0.5157212,0.18044448,0.9911315,0.6972507,0.86924857,0.14272638,0.92029697,0.35337442,0.5436591,0.19066337,0.925551,side_kick
0.81942,0.19895273,-0.35639733,0.9999373,0.833286,0.18526782,-0.33762458,0.9998767,0.8105348,0.17556755,-0.3369253,0.99989045,0.8422082,0.1931071,-0.18385145,0.9997375,0.7961351,0.17167667,-0.17758933,0.9998858,0.822229,0.2191616,-0.294872,0.9998999,0.80696267,0.2123336,-0.29338878,0.99993026,0.84057057,0.32025662,-0.07015925,0.9997013,0.7386228,0.21537857,-0.09225227,0.99990875,0.7995116,0.451776,-0.22968753,0.99005556,0.65253973,0.27645344,-0.23266058,0.98197407,0.77954924,0.36170468,-0.52621806,0.97799724,0.7106847,0.3171447,-0.49114886,0.9748611,0.6896814,0.49809518,-0.0033075176,0.9994881,0.6246662,0.43600476,0.0033306621,0.99972856,0.71083254,0.67516613,-0.0033466402,0.9927642,0.4904875,0.4674425,-0.009070826,0.9974666,0.7099191,0.84515244,0.1348481,0.9918045,0.34548143,0.49606368,0.13017702,0.9914229,0.6927481,0.86951226,0.14865744,0.92087066,0.3210711,0.5211738,0.14803866,0.9268297,side_kick
0.821914,0.20498662,-0.34060827,0.9999246,0.8380677,0.194449,-0.32021493,0.9998591,0.8158534,0.18223648,-0.31706688,0.99987966,0.84768933,0.20530953,-0.16921344,0.99969655,0.80559653,0.17933217,-0.15224746,0.9998661,0.8242447,0.2269169,-0.28149062,0.99986506,0.8092281,0.2183482,-0.27706018,0.9999098,0.84209186,0.33490095,-0.06310981,0.9996505,0.74839056,0.21763936,-0.077261,0.9999119,0.8004735,0.46432668,-0.23409057,0.9877915,0.65695703,0.27539173,-0.21386845,0.9810512,0.78274345,0.37221804,-0.52072906,0.9714602,0.71427584,0.3203132,-0.46322837,0.9718557,0.68871987,0.4989857,-0.0020754633,0.9993434,0.62723464,0.437281,0.0020853044,0.99971086,0.709741,0.6775255,0.015001963,0.9918324,0.49843097,0.4823094,-0.06675294,0.9973851,0.7064835,0.8455571,0.16517857,0.9904448,0.3619867,0.54330134,0.039499603,0.9917406,0.6889551,0.87031496,0.17309153,0.91677886,0.33776197,0.575928,0.041780464,0.9269935,side_kick
0.82843095,0.21686402,-0.36159372,0.9999233,0.8449321,0.20808761,-0.340577,0.9998588,0.82227546,0.19360511,-0.33669686,0.9998766,0.8532403,0.22016658,-0.18680978,0.99969655,0.81171304,0.18947853,-0.16832095,0.9998551,0.82981503,0.23859645,-0.30239958,0.999861,0.8139529,0.22866045,-0.29685426,0.9999057,0.8431082,0.34925902,-0.083784774,0.9996466,0.74938744,0.22061358,-0.08425115,0.9999153,0.79576343,0.473917,-0.25768137,0.987472,0.65936375,0.27410993,-0.23921254,0.98099256,0.7791058,0.3803063,-0.5522448,0.97119886,0.70882034,0.3209008,-0.5123105,0.9706965,0.68940425,0.50217235,0.0042666653,0.99922186,0.6277919,0.4433702,-0.0042537386,0.99969506,0.70897055,0.6797111,0.021528661,0.9899147,0.5033787,0.50882035,-0.074978195,0.9967375,0.70708585,0.8477375,0.20548657,0.9876812,0.38025537,0.6007967,0.055699743,0.9912745,0.68796575,0.8729607,0.21639714,0.9115212,0.36285883,0.628393,0.067242965,0.9187238,side_kick
0.8278621,0.22024819,-0.3341295,0.99992806,0.8458141,0.21249656,-0.3113641,0.9998671,0.82359457,0.19789311,-0.30835825,0.9998813,0.85426223,0.22411098,-0.15339068,0.9997186,0.81411296,0.19436778,-0.13748118,0.9998592,0.8299178,0.24325518,-0.27303508,0.9998714,0.8137725,0.23141862,-0.2689217,0.9999115,0.84158957,0.3544486,-0.047430642,0.9996712,0.7533485,0.22344248,-0.05921494,0.99992114,0.7912143,0.47685498,-0.20475046,0.98769104,0.6607213,0.27200028,-0.20240644,0.9810571,0.771831,0.385107,-0.5068862,0.9719159,0.7105599,0.31996173,-0.48606515,0.97021264,0.6905456,0.5026443,0.010396536,0.9992059,0.6289377,0.44569027,-0.010387219,0.9996953,0.7085621,0.6800734,0.004510079,0.990293,0.51453227,0.5382856,-0.06830729,0.9967609,0.7069786,0.8481067,0.18895525,0.98786294,0.4050159,0.6616107,0.12560807,0.99174273,0.68756217,0.873181,0.20096307,0.9142668,0.39441994,0.6939417,0.13557464,0.92001134,side_kick
0.8252452,0.2214004,-0.32710913,0.9999323,0.84190387,0.21249078,-0.30468106,0.9998735,0.81994486,0.1972154,-0.3023271,0.9998834,0.8499592,0.2234611,-0.15153918,0.9997367,0.8111437,0.19487676,-0.13817728,0.9998597,0.82648754,0.24363692,-0.26763576,0.99988157,0.810153,0.2312652,-0.2644238,0.9999175,0.83914804,0.35173765,-0.050144605,0.99970037,0.74604535,0.22470766,-0.06252255,0.9999273,0.7915355,0.47487813,-0.20606029,0.98818594,0.65598714,0.2745321,-0.1992518,0.98092085,0.7681786,0.38174763,-0.49530268,0.97346663,0.70544446,0.319419,-0.46934685,0.9702708,0.6918326,0.5027047,0.017160889,0.9992075,0.6286536,0.4472395,-0.017176077,0.9996929,0.7088185,0.6793604,-0.02671877,0.990336,0.53237236,0.5688404,-0.089413434,0.99656975,0.7072342,0.84836066,0.16397455,0.98778933,0.43563825,0.7086114,0.11608414,0.99194443,0.68774444,0.87334085,0.17618868,0.91476077,0.43204218,0.7357868,0.12759256,0.91848075,side_kick
0.81835926,0.21650836,-0.32869524,0.99993587,0.83379716,0.20675586,-0.30701172,0.9998773,0.8122587,0.19223364,-0.30605707,0.99988383,0.840878,0.21690784,-0.15314928,0.99974996,0.8005956,0.19059855,-0.14556395,0.9998589,0.81981885,0.2381269,-0.26819822,0.99989074,0.80348873,0.22686093,-0.2668453,0.999923,0.8329555,0.34336126,-0.045876965,0.9997268,0.7351004,0.22378153,-0.06512061,0.99993306,0.78985727,0.4689856,-0.19518721,0.9882386,0.64837646,0.27845445,-0.19932431,0.9805863,0.76299936,0.37869415,-0.49865198,0.9739849,0.70352477,0.31913212,-0.4707694,0.9700549,0.6921702,0.5022775,0.019325655,0.99920976,0.62707853,0.4482422,-0.019393833,0.99968624,0.7085887,0.67688525,-0.038677044,0.9903245,0.54540724,0.59816307,-0.054893535,0.9961794,0.70846945,0.8485064,0.15309516,0.98756546,0.46856403,0.7408375,0.16758832,0.9917832,0.6899238,0.87347484,0.16521223,0.91492105,0.46611267,0.76551545,0.18081053,0.9163514,idle
0.80951595,0.20250796,-0.30460978,0.9999403,0.82620764,0.1902242,-0.28289956,0.99988395,0.80358994,0.17741807,-0.2819156,0.9998875,0.83591634,0.19964503,-0.13839418,0.99976647,0.7936133,0.17579773,-0.13022919,0.99986106,0.81172895,0.22190231,-0.24843359,0.9999002,0.7954589,0.21334423,-0.24670441,0.99992865,0.828675,0.3310421,-0.035970338,0.9997524,0.7293697,0.22171508,-0.061160088,0.99993837,0.7883636,0.4582696,-0.1748932,0.9884852,0.6402286,0.27926165,-0.18886468,0.97943693,0.7602087,0.37532023,-0.46239623,0.9750264,0.6984892,0.3186952,-0.43714204,0.9694295,0.6921821,0.501348,0.021099988,0.9992425,0.62590444,0.44880536,-0.021206202,0.9996902,0.70850307,0.67606485,-0.050391037,0.99062973,0.5509488,0.617482,-0.03421449,0.9959562,0.7084513,0.84861153,0.1414037,0.9878792,0.49485978,0.76115763,0.20241371,0.991846,0.68939227,0.8736956,0.15311229,0.91728866,0.4965314,0.7831334,0.21742873,0.9160873,idle
0.78080946,0.18492128,-0.36592382,0.9999421,0.79737604,0.1706939,-0.35175636,0.99988407,0.7739562,0.15843794,-0.34614125,0.9998792,0.8072728,0.17858887,-0.21390593,0.99977434,0.7690836,0.15928583,-0.1833171,0.99983746,0.7853769,0.20419377,-0.30981582,0.9999077,0.7684139,0.19678673,-0.30115184,0.9999308,0.82154673,0.30286726,-0.08606198,0.99977577,0.70525223,0.21848422,-0.084255286,0.99994254,0.788278,0.4374704,-0.20053753,0.9886651,0.623036,0.29232612,-0.20507374,0.9759467,0.754473,0.36203033,-0.4924466,0.9752067,0.6866471,0.3144416,-0.4715116,0.9676368,0.69167125,0.498744,0.019840645,0.9992745,0.6242159,0.4494742,-0.019895867,0.99968797,0.7083952,0.6750844,-0.058240283,0.9908647,0.5530435,0.63042945,-0.013211453,0.9956134,0.7087802,0.8494711,0.14212112,0.9882195,0.50857186,0.78203183,0.23624349,0.9916727,0.6893378,0.876419,0.15482293,0.919831,0.5105734,0.80243576,0.25352913,0.9150524,idle
0.7528257,0.17047493,-0.4519929,0.99994326,0.7698885,0.15662353,-0.43894252,0.9998843,0.7452992,0.14359227,-0.43162376,0.99987274,0.78101677,0.16398291,-0.29940903,0.99978137,0.7392903,0.14386037,-0.26041356,0.99981415,0.75886333,0.19051568,-0.39449403,0.9999138,0.7404611,0.18336795,-0.38368732,0.9999316,0.8036305,0.28508058,-0.16879827,0.99979615,0.68008626,0.21632409,-0.14528567,0.9999456,0.7822217,0.4226034,-0.29746413,0.9885241,0.60781926,0.31010073,-0.27791837,0.9731556,0.73769975,0.34695283,-0.55042946,0.9741203,0.67055553,0.3077076,-0.56855214,0.9660273,0.6889602,0.49526232,0.013066786,0.99930006,0.6174979,0.4500226,-0.013195236,0.99968624,0.7066537,0.67532116,-0.05007869,0.9910838,0.5514946,0.63683397,0.011512937,0.9952925,0.7087761,0.84954,0.17575595,0.9885397,0.5156392,0.78779393,0.2815859,0.9914509,0.68936265,0.8772805,0.19152407,0.9221187,0.5184865,0.80577356,0.30160788,0.91289836,idle
