x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,label
0.45931092,0.22175647,-0.38467225,0.99998605,0.47261843,0.20477512,-0.36687326,0.999968,0.44673842,0.20239681,-0.36596388,0.9999728,0.48307627,0.21351427,-0.2213945,0.9999531,0.4344647,0.20893255,-0.22031017,0.99996924,0.46761495,0.2405484,-0.32731727,0.99998623,0.44819188,0.24006751,-0.32701203,0.9999887,0.51455027,0.31121248,-0.12465815,0.9999605,0.38773245,0.30502412,-0.10189052,0.9999534,0.54324114,0.42771256,-0.1797653,0.9925213,0.35208994,0.41674536,-0.17935006,0.9836736,0.48626524,0.4304119,-0.4087097,0.98588634,0.40632042,0.42170674,-0.44663182,0.9719723,0.4873913,0.55789274,0.0016663857,0.9996113,0.41395316,0.5584437,-0.0017019694,0.99968994,0.4952972,0.7234531,0.042432584,0.9968182,0.40757114,0.72507364,0.0502582,0.99800575,0.49612108,0.8676102,0.31015965,0.9939314,0.4127392,0.86518866,0.294801,0.9968668,0.48201627,0.88618743,0.3267037,0.9530978,0.4265388,0.8858741,0.3101839,0.9578969,idle
0.4595676,0.22143815,-0.3917134,0.9999867,0.47281224,0.20444603,-0.3734792,0.9999694,0.44715872,0.20196114,-0.37380263,0.999974,0.483281,0.21347602,-0.22408059,0.99995524,0.43478402,0.20860185,-0.22805496,0.99997044,0.4678801,0.24040304,-0.33207193,0.9999869,0.44846058,0.23984924,-0.33391976,0.99998915,0.515567,0.31227875,-0.13071589,0.99996024,0.38938046,0.304465,-0.10790181,0.9999539,0.5437163,0.43028253,-0.18674965,0.9928686,0.35266396,0.41577443,-0.18482707,0.9837823,0.48704463,0.43586835,-0.41545257,0.986634,0.40503368,0.42151362,-0.4551851,0.9725515,0.48681274,0.5581225,0.00062898535,0.99959815,0.41374493,0.5582421,-0.0006797038,0.9996889,0.4927923,0.72330034,0.042800695,0.99673367,0.40484676,0.7241272,0.04664817,0.99803823,0.49534756,0.86785656,0.310156,0.9938366,0.4118813,0.8638896,0.2950521,0.99684936,0.4818203,0.8865933,0.3267119,0.95346344,0.4263358,0.88440216,0.31096083,0.9580654,idle
0.45984378,0.22129093,-0.39922556,0.99998665,0.47307473,0.20423721,-0.3816681,0.9999689,0.447363,0.20152067,-0.37983447,0.9999739,0.4838993,0.21340036,-0.23514262,0.9999542,0.43526745,0.20784357,-0.22929974,0.9999704,0.46811342,0.24027635,-0.34092242,0.99998665,0.44868255,0.23967808,-0.33988136,0.99998915,0.51648164,0.31332082,-0.14038822,0.99995625,0.39127353,0.30330765,-0.11097552,0.99995387,0.5437161,0.43293574,-0.19020973,0.9929079,0.35282487,0.41461566,-0.19431171,0.9835008,0.48694077,0.4403531,-0.4260226,0.98657626,0.4064435,0.4213605,-0.46104655,0.972464,0.48638645,0.5584897,-0.0013584917,0.9995713,0.41323122,0.55825347,0.0013079729,0.9996879,0.49253735,0.723545,0.042189483,0.9965577,0.40059453,0.7223018,0.020883037,0.99805325,0.4954957,0.8683102,0.31281605,0.9936163,0.41004196,0.8622542,0.276965,0.9968307,0.48199835,0.8869579,0.33010942,0.9528904,0.4259468,0.88300633,0.2937001,0.9585043,idle
0.46015438,0.22128399,-0.40595955,0.9999855,0.47348443,0.20417653,-0.38909325,0.999965,0.44823176,0.2013371,-0.38601094,0.99997157,0.4852174,0.2133933,-0.24295227,0.99994844,0.43621445,0.20727046,-0.23062515,0.9999682,0.46815878,0.24028398,-0.34743184,0.9999852,0.44889888,0.23966183,-0.34437636,0.9999885,0.5173949,0.31377447,-0.14599241,0.9999499,0.39322656,0.30140242,-0.11238472,0.9999538,0.5434057,0.43548205,-0.20382929,0.99279755,0.35421282,0.41333452,-0.20000386,0.9831544,0.48719206,0.4433671,-0.43106866,0.9859459,0.4077859,0.42057383,-0.4787375,0.97211367,0.48492366,0.55874336,-0.0027990625,0.9995381,0.41160315,0.5582981,0.00275954,0.9996888,0.49279112,0.7235067,0.010318959,0.99631196,0.39625603,0.7176352,-0.046942193,0.9980699,0.49554163,0.8676367,0.30161804,0.9932689,0.40632898,0.85867304,0.21999574,0.9968249,0.4820664,0.88683105,0.32063943,0.9507757,0.42423669,0.88065654,0.23797353,0.9589582,idle
0.46035466,0.22127841,-0.41322803,0.9999846,0.47392088,0.20417245,-0.39591682,0.9999619,0.4491542,0.20109113,-0.39319983,0.99996966,0.48615378,0.21339591,-0.2484426,0.9999436,0.43716884,0.20629953,-0.23548584,0.99996626,0.4682169,0.24029358,-0.35410517,0.9999839,0.4490932,0.23957415,-0.35123396,0.99998784,0.5174743,0.3141666,-0.14955202,0.9999446,0.3940178,0.30012614,-0.11715804,0.99995345,0.54200226,0.43645737,-0.21176195,0.9927674,0.35488465,0.4129148,-0.2157624,0.9829292,0.4867305,0.44639528,-0.43353304,0.9854493,0.40812325,0.4193539,-0.49699408,0.9720786,0.48309088,0.55882096,-0.0037879595,0.99951315,0.40968543,0.55808294,0.0037481934,0.99968934,0.4925323,0.7234839,0.0022608936,0.99620605,0.39091662,0.71496487,-0.043339934,0.9981062,0.49649152,0.8677307,0.28500006,0.9931507,0.3968794,0.856623,0.2217133,0.99686354,0.48247162,0.887557,0.30299968,0.94914687,0.4157793,0.8794708,0.23933919,0.95961255,idle
0.46098542,0.2212797,-0.41972223,0.99998444,0.47443676,0.20418309,-0.40125346,0.9999607,0.4502321,0.20082387,-0.3996207,0.99996907,0.4866244,0.21340077,-0.24954662,0.99994177,0.4378311,0.20539726,-0.24030821,0.9999655,0.46832523,0.24030115,-0.358783,0.99998325,0.44963607,0.23947924,-0.35722715,0.9999875,0.5177592,0.31446344,-0.14859194,0.9999419,0.39402324,0.29952514,-0.11758216,0.99995345,0.53950685,0.43675774,-0.21355157,0.9927625,0.3548269,0.4127974,-0.2190896,0.9828328,0.4863542,0.44854233,-0.44356036,0.9850578,0.40864748,0.4176264,-0.5065517,0.9723324,0.4815902,0.5588387,-0.005574579,0.99950755,0.40806383,0.55808264,0.005521272,0.9996946,0.49199644,0.7235704,0.0023852023,0.99621755,0.38560268,0.7155254,-0.012333643,0.9981497,0.49716273,0.86777943,0.2898223,0.9931971,0.3855118,0.8568072,0.23973784,0.99695706,0.4837547,0.88766414,0.3062599,0.94832534,0.40286127,0.8803343,0.25364187,0.96076024,idle
0.46110898,0.22118758,-0.42201152,0.9999847,0.47447506,0.20417632,-0.40329012,0.99996114,0.45055467,0.20039493,-0.4022359,0.9999696,0.48671666,0.21345717,-0.2500006,0.9999421,0.43798846,0.20486255,-0.24380422,0.999966,0.46844316,0.24030964,-0.3606303,0.9999834,0.44966435,0.2393056,-0.35986724,0.99998766,0.5177938,0.3152286,-0.14784512,0.999941,0.3939949,0.29867357,-0.11954866,0.99995464,0.53659093,0.4374933,-0.21285728,0.9925812,0.3541846,0.41266534,-0.22506765,0.98280317,0.48485726,0.44948083,-0.44412154,0.9842006,0.40947166,0.41457635,-0.51277816,0.9724518,0.47955337,0.55895174,-0.00565045,0.99952424,0.4059837,0.55809104,0.00559213,0.9997091,0.49086213,0.72457397,0.029526249,0.9963376,0.37805408,0.71788055,0.023544006,0.99823576,0.49781495,0.8678672,0.3369935,0.993451,0.37203872,0.85919005,0.29666522,0.9971007,0.48501378,0.88772714,0.3572314,0.94910693,0.3859542,0.88154143,0.31420195,0.96204597,idle
0.46125513,0.221155,-0.43393168,0.99998546,0.4746142,0.2041587,-0.4152914,0.999963,0.45058036,0.20001759,-0.41535646,0.9999713,0.48675656,0.21346053,-0.2594795,0.9999445,0.4379591,0.20446624,-0.26079044,0.9999678,0.46859464,0.2403169,-0.37166125,0.999984,0.44983515,0.2391955,-0.37256402,0.99998826,0.5162889,0.3158743,-0.15068533,0.9999409,0.39283028,0.29765713,-0.13418458,0.99995685,0.5325964,0.43879,-0.21865794,0.9923885,0.3510428,0.41228583,-0.24404986,0.9831131,0.48323235,0.4518233,-0.46400994,0.9834962,0.40974155,0.41154596,-0.53345484,0.97276884,0.47695994,0.55895114,-0.0056032604,0.9995451,0.40402216,0.5576581,0.0055322135,0.99972844,0.4886853,0.7251507,0.06641183,0.9964672,0.37113598,0.7182032,0.03249635,0.9983314,0.49722856,0.86842,0.36619487,0.99378526,0.35623485,0.86417854,0.291173,0.99727654,0.48517472,0.8888035,0.38609758,0.9504345,0.3674234,0.8870119,0.30546156,0.963548,idle
0.46130913,0.2211528,-0.43345094,0.99998647,0.47461742,0.20417507,-0.41505247,0.99996555,0.4504601,0.19974644,-0.41545576,0.9999733,0.48658746,0.21359392,-0.259942,0.999948,0.4374997,0.2040911,-0.2640886,0.99996996,0.46847147,0.240348,-0.37157083,0.999985,0.44969502,0.23912303,-0.3731051,0.99998903,0.5137231,0.31719515,-0.15069194,0.999942,0.3908042,0.2961882,-0.1377871,0.99995923,0.52776384,0.4396445,-0.21741381,0.99223393,0.3474543,0.4112177,-0.24677193,0.9834397,0.4813916,0.4543852,-0.4628779,0.98305696,0.4098193,0.40874428,-0.53382105,0.97283894,0.4734071,0.55867684,-0.0050246217,0.9995687,0.40096506,0.55604595,0.0049265577,0.99974746,0.48592392,0.72519135,0.08082928,0.9965884,0.3657456,0.7183323,0.03951256,0.99841917,0.497142,0.8695537,0.36213517,0.99413276,0.3435971,0.8661831,0.27446052,0.9974419,0.48553157,0.89134395,0.38031018,0.9519611,0.354285,0.8884227,0.2865635,0.96480536,idle
0.46125847,0.22112355,-0.44207507,0.99998724,0.47441587,0.20418008,-0.42298967,0.99996763,0.45036077,0.19930823,-0.42452306,0.99997497,0.4858181,0.2137875,-0.26448542,0.9999509,0.43674406,0.20352006,-0.27397493,0.99997175,0.46781296,0.24035574,-0.37895235,0.99998575,0.44935378,0.23892602,-0.38207817,0.9999897,0.5094608,0.31928638,-0.15264398,0.99994373,0.38570458,0.2952267,-0.14963284,0.9999617,0.5206758,0.44147238,-0.21989632,0.99200606,0.3421901,0.41040257,-0.26624054,0.9838277,0.4808968,0.45701352,-0.4722332,0.9826395,0.40969634,0.40562698,-0.55367935,0.97284335,0.4682289,0.558998,-0.0031946904,0.99959403,0.39558592,0.5559109,0.0030699144,0.999766,0.48345655,0.7251931,0.09243731,0.9967401,0.3583042,0.71882045,0.05335465,0.9985079,0.4973053,0.87118214,0.38284558,0.9944845,0.33548814,0.86851513,0.2972212,0.9976016,0.4858169,0.8937448,0.40197363,0.953411,0.34546816,0.889173,0.3111684,0.9660431,idle
